#Generated by the fillatoms program

#Input file to regenerate this configuration:
#   0.000    0.000    0.000   70.000   70.000   70.000
#   10    0.800 1449879062 1    0.300
#   4.5937299979      0.0000000000      0.0000000000
#   0.0000000000      4.5937299979      0.0000000000
#   0.0000000000      0.0000000000      2.9581200006
#6
# 0 1    0.0000000000    0.0000000000    0.0000000000 ti
# 1 1    2.2968650016    2.2968650016    1.4790599977 ti
# 2 2    1.4024657706    1.4024657706    0.0000000000 o
# 3 2    3.1912642326    3.1912642326    0.0000000000 o
# 4 2    0.8943992310    3.6993307669    1.4790599977 o
# 5 2    3.6993307669    0.8943992310    1.4790599977 o

32503 atoms
2 atom types
  0.0000000000  70.0000000000 xlo xhi
  0.0000000000  70.0000000000 ylo yhi
  0.0000000000  70.0000000000 zlo zhi

Atoms # atomic

    100      2    7.85965283   58.32875820    1.70079305
    101      1    6.87469843   59.88985987    2.42649743
    102      1    6.78032414   58.33704066    5.63876176
    103      2    6.25684031   57.01953297    4.30547387
    104      2    8.22674912   53.89732963    2.85406511
    105      1    7.24179471   55.45843130    3.57976949
    106      1    7.14742043   53.90561209    6.79203382
    107      2    6.62393659   52.58810440    5.45874593
    108      2    4.63346742   63.44209482    4.07781363
    109      2    4.31494414   64.59510590    6.58589003
    110      1    3.64851301   65.00319650    4.80351800
    111      1    3.55413873   63.45037729    8.01578234
    112      2    3.03065489   62.13286959    6.68249444
    113      2    5.00056370   59.01066625    5.23108568
    114      2    5.65242244   61.62374062    5.91538200
    115      2    4.68204043   60.16367733    7.73916209
    116      1    4.01560930   60.57176793    5.95679006
    117      1    3.92123501   59.01894872    9.16905439
    118      2    3.39775118   57.70144102    7.83576650
    119      2    5.36765999   54.57923768    6.38435774
    120      2    6.01951873   57.19231205    7.06865406
    121      2    5.04913672   55.73224876    8.89243415
    122      1    4.38270559   56.14033936    7.11006212
    123      1    4.28833130   54.58752015   10.32232645
    124      2    3.76484746   53.27001245    8.98903856
    125      2    6.38661502   52.76088348    8.22192612
    126      2    5.41623301   51.30082019   10.04570621
    127      1    4.74980187   51.70891079    8.26333417
    128      2    1.77437829   64.12400288    7.60810625
    129      2    1.45585501   65.27701396   10.11618266
    130      1    0.78942388   65.68510455    8.33381063
    131      1    0.69504960   64.13228534   11.54607497
    132      2    0.17156576   62.81477765   10.21278707
    133      2    2.14147457   59.69257431    8.76137831
    134      2    2.79333331   62.30564867    9.44567463
    135      2    1.82295130   60.84558539   11.26945472
    136      1    1.15652017   61.25367598    9.48708269
    137      1    1.06214588   59.70085677   12.69934702
    138      2    0.53866205   58.38334908   11.36605913
    139      2    2.50857086   55.26114574    9.91465037
    140      2    3.16042960   57.87422010   10.59894669
    141      2    2.19004759   56.41415682   12.42272678
    142      1    1.52361646   56.82224741   10.64035475
    143      1    1.42924217   55.26942820   13.85261908
    144      2    0.90575834   53.95192051   12.51933119
    145      2    2.87566715   50.82971717   11.06792243
    146      2    3.52752589   53.44279153   11.75221875
    147      2    2.55714388   51.98272825   13.57599884
    148      1    1.89071274   52.39081884   11.79362680
    149      1    1.79633846   50.83799963   15.00589114
    150      2    0.30134047   58.55612816   14.12923932
    151      2    0.01657802   51.51162522   14.59821506
    152      2    0.66843676   54.12469959   15.28251138
    153      2    5.70099546   58.34532312    9.57673048
    154      2    6.06809174   53.91389455   10.73000253
    155      1    7.05304615   52.35279289   10.00429815
    156      2    4.07762257   64.76788498    9.34907023
    157      1    2.99829388   64.77616744   13.28703894
    158      2    2.47481004   63.45865975   11.95375105
    159      2    4.44471885   60.33645641   10.50234229
    160      2    4.12619558   61.48946748   13.01041870
    161      1    3.45976445   61.89755808   11.22804667
    162      1    3.36539017   60.34473887   14.44031100
    163      2    2.84190633   59.02723118   13.10702311
    164      2    4.81181514   55.90502784   11.65561434
    165      2    4.49329187   57.05803891   14.16369075
    166      1    3.82686074   57.46612951   12.38131872
    167      1    3.73248645   55.91331030   15.59358306
    168      2    3.20900262   54.59580261   14.26029516
    169      2    5.17891143   51.47359927   12.80888640
    170      2    4.86038816   52.62661034   15.31696281
    171      1    4.19395702   53.03470094   13.53459078
    172      2    1.21853344   65.44979303   12.87936286
    173      1    0.23357903   67.01089471   13.60506724
    174      1    0.13920475   65.45807549   16.81733157
    175      2    1.58562973   61.01836446   14.03263492
    176      2    2.23748846   63.63143883   14.71693124
    177      2    1.26710645   62.17137554   16.54071133
    178      1    0.60067532   62.57946614   14.75833930
    179      2    1.95272601   56.58693589   15.18590697
    180      2    2.60458475   59.20001026   15.87020329
    181      1    0.96777161   58.14803757   15.91161135
    182      2    0.34991349   55.27771066   17.79058779
    183      2    2.31982230   52.15550732   16.33917903
    184      1    1.33486790   53.71660900   17.06488341
    185      2    5.35370663   39.63840048   69.20058093
    186      1    4.90877034   37.91856458   68.31852840
    187      2    2.12090442   39.28624082   69.90230332
    188      2    1.55340297   37.09264732   68.77727464
    189      1    1.10846667   35.37281143   67.89522211
    190      2    0.26075526   34.75197437   69.53335066
    191      2    0.66353038   33.65297554   67.01316958
    192      2    0.09602892   31.45938204   65.88814091
    193      1    9.46969584   47.55021808   69.15006907
    194      2    6.11432847   46.72430082   69.60881531
    195      1    5.66939217   45.00446492   68.72676277
    196      2    2.31402481   44.17854766   69.18550902
    197      1    1.86908851   42.45871177   68.30345648
    198      2    1.02137709   41.83787471   69.94158504
    199      2   12.82506321   48.37613535   68.69132283
    200      2    7.21385580   44.17266692   69.56953359
    201      2    9.02475954   45.83038220   68.26801654
    202      2    8.45725809   43.63678869   67.14298786
    203      1    9.08938492   44.00726792   68.94595188
    204      1    8.01232179   41.91695280   66.26093533
    205      2    7.16461037   41.29611574   67.89906388
    206      2    3.41355213   41.62691377   69.14622730
    207      2    5.22445588   43.28462904   67.84471025
    208      2    4.65695442   41.09103554   66.71968157
    209      1    5.28908125   41.46151476   68.52264559
    210      1    4.21201812   39.37119965   65.83762904
    211      2    3.36430671   38.75036259   67.47575759
    212      2    1.42415221   40.73887588   67.42140396
    213      2    0.85665076   38.54528238   66.29637528
    214      1    1.48877759   38.91576160   68.09933930
    215      1    0.41171446   36.82544649   65.41432275
    216      2    5.75648175   38.53940165   66.68039985
    217      2    7.56738549   40.19711692   65.37888280
    218      2    6.99988404   38.00352342   64.25385412
    219      1    6.55494774   36.28368752   63.37180159
    220      2    1.95617808   35.99364849   66.25709356
    221      2    3.76708183   37.65136376   64.95557651
    222      2    3.19958037   35.45777026   63.83054783
    223      1    3.83170721   35.82824948   65.63351185
    224      1    2.75464407   33.73793437   62.94849530
    225      2    1.90693266   33.11709731   64.58662385
    226      1    0.03140354   33.28249632   65.21020556
    227      2    4.29910770   32.90613637   63.79126611
    228      2    6.11001144   34.56385164   62.48974906
    229      2    5.54250999   32.37025814   61.36472038
    230      1    5.09757369   30.65042224   60.48266785
    231      2    0.49880404   30.36038321   63.36795982
    232      2    2.30970778   32.01809848   62.06644277
    233      2    1.74220632   29.82450498   60.94141409
    234      1    2.37433316   30.19498420   62.74437811
    235      1    1.29727002   28.10466909   60.05936156
    236      2    0.44955861   27.48383203   61.69749011
    237      2    0.85233373   26.38483320   59.17730903
    238      2    0.28483227   24.19123970   58.05228035
    239      1    6.43001401   52.09036527   69.13499715
    240      2    3.07464664   51.26444800   69.59374339
    241      1    2.62971034   49.54461211   68.71169086
    242      2    7.97447764   51.25856727   69.97776796
    243      2    9.21787992   50.72268904   67.55122223
    244      1    9.85000676   51.09316826   69.35418625
    245      1    8.77294362   49.00285314   66.66916970
    246      2    7.92523221   48.38201608   68.30729825
    247      2    4.17417397   48.71281411   69.55446167
    248      2    5.98507771   50.37052938   68.25294462
    249      2    5.41757626   48.17693588   67.12791594
    250      1    6.04970309   48.54741510   68.93087996
    251      1    4.97263996   46.45709999   66.24586341
    252      2    4.12492855   45.83626293   67.88399196
    253      2    0.37387031   46.16706095   69.13115538
    254      2    2.18477405   47.82477622   67.82963833
    255      2    1.61727259   45.63118272   66.70460965
    256      1    2.24939943   46.00166194   68.50757367
    257      1    1.17233630   43.91134683   65.82255712
    258      2    0.32462488   43.29050977   67.46068567
    259      2   10.31740725   48.17105514   67.51194051
    260      1   12.19293637   48.00565613   66.88835880
    261      1   11.11587324   45.91534102   64.20334225
    262      2   10.26816183   45.29450396   65.84147080
    263      2    6.51710359   45.62530199   67.08863422
    264      2    8.32800733   47.28301726   65.78711717
    265      2    7.76050587   45.08942376   64.66208849
    266      1    8.39263271   45.45990298   66.46505251
    267      1    7.31556957   43.36958786   63.78003596
    268      2    6.46785816   42.74875081   65.41816451
    269      2    2.71679992   43.07954883   66.66532793
    270      2    4.52770366   44.73726410   65.36381088
    271      2    3.96020221   42.54367060   64.23878220
    272      1    4.59232904   42.91414982   66.04174622
    273      1    3.51526591   40.82383471   63.35672967
    274      2    2.66755450   40.20299765   64.99485822
    275      2    0.72740000   42.19151094   64.94050459
    276      2    0.15989854   39.99791744   63.81547591
    277      1    0.79202538   40.36839666   65.61843993
    278      2   12.66033687   45.08354302   65.04611306
    279      2    8.86003320   42.53778986   64.62280677
    280      2   10.67093694   44.19550514   63.32128972
    281      2   10.10343549   42.00191163   62.19626104
    282      1   10.73556232   42.37239086   63.99922506
    283      1    9.65849919   40.28207574   61.31420851
    284      2    8.81078778   39.66123868   62.95233706
    285      2    5.05972954   39.99203671   64.19950048
    286      2    6.87063328   41.64975198   62.89798343
    287      2    6.30313182   39.45615848   61.77295475
    288      1    6.93525866   39.82663770   63.57591877
    289      1    5.85819553   37.73632259   60.89090222
    290      2    5.01048411   37.11548553   62.52903077
    291      2    1.25942587   37.44628355   63.77619419
    292      2    3.07032961   39.10399882   62.47467714
    293      2    2.50282816   36.91040532   61.34964846
    294      1    3.13495499   37.28088454   63.15261248
    295      1    2.05789186   35.19056943   60.46759593
    296      2    1.21018045   34.56973237   62.10572448
    297      2   13.01386656   41.10799301   60.85546227
    298      2    7.40265915   36.90452459   61.73367303
    299      2    9.21356289   38.56223986   60.43215598
    300      2    8.64606144   36.36864636   59.30712730
    301      1    9.27818827   36.73912558   61.11009132
    302      2    7.35341373   34.02797340   60.06320332
    303      2    3.60235549   34.35877143   61.31036674
    304      2    5.41325923   36.01648670   60.00884969
    305      2    4.84575777   33.82289320   58.88382101
    306      1    5.47788461   34.19337242   60.68678503
    307      1    4.40082148   32.10305731   58.00176848
    308      2    3.55311006   31.48222025   59.63989703
    309      2    1.61295556   33.47073354   59.58554340
    310      2    1.04545411   31.27714004   58.46051472
    311      1    1.67758094   31.64761926   60.26347874
    312      1    0.60051781   29.55730415   57.57846219
    313      2    5.94528510   31.27125931   58.84453929
    314      2    2.14498144   28.72550615   58.42123300
    315      2    0.15558152   27.83746826   56.69640966
    316      1    0.22020689   26.01435398   57.37434500
    317      2    4.88555038   52.92216327   68.29222633
    318      2    2.37789443   52.71708306   67.11284402
    319      1    3.01002126   53.08756228   68.91580804
    320      1    1.93295813   50.99724717   66.23079149
    321      2    1.08524672   50.37641011   67.86892004
    322      2    7.22848000   49.83465115   65.82639888
    323      2    3.47742176   50.16544917   67.07356230
    324      2    5.28832550   51.82316444   65.77204525
    325      2    4.72082405   49.62957094   64.64701657
    326      1    5.35295088   50.00005016   66.44998059
    327      1    4.27588775   47.90973505   63.76496404
    328      2    3.42817633   47.28889799   65.40309259
    329      2    1.48802184   49.27741129   65.34873896
    330      2    0.92052038   47.08381778   64.22371028
    331      1    1.55264721   47.45429701   66.02667430
    332      1    0.47558408   45.36398189   63.34165775
    333      2    9.57140961   46.74713902   63.36057143
    334      2    5.82035137   47.07793705   64.60773485
    335      2    7.06375366   46.54205882   62.18118912
    336      1    7.69588049   46.91253804   63.98415314
    337      1    6.61881736   44.82222293   61.29913659
    338      2    5.77110595   44.20138587   62.93726514
    339      2    2.02004771   44.53218389   64.18442856
    340      2    3.83095145   46.18989916   62.88291151
    341      2    3.26345000   43.99630566   61.75788283
    342      1    3.89557683   44.36678488   63.56084685
    343      1    2.81851370   42.27646977   60.87583030
    344      2    1.97080228   41.65563271   62.51395885
    345      2    0.03064779   43.64414601   62.45960522
    346      1    0.09527316   41.82103173   63.13754056
    347      2    8.16328099   43.99042493   62.14190740
    348      1   10.03881011   43.82502592   61.51832570
    349      1    8.96174698   41.73471080   58.83330914
    350      2    8.11403556   41.11387375   60.47143769
    351      2    4.36297732   41.44467177   61.71860111
    352      2    6.17388107   43.10238704   60.41708406
    353      2    5.60637961   40.90879354   59.29205539
    354      1    6.23850644   41.27927276   61.09501941
    355      1    5.16144331   39.18895765   58.41000285
    356      2    4.31373190   38.56812059   60.04813140
    357      2    0.56267366   38.89891861   61.29529482
    358      2    2.37357740   40.55663388   59.99377777
    359      2    1.80607595   38.36304038   58.86874910
    360      1    2.43820278   38.73351960   60.67171312
    361      1    1.36113965   36.64320449   57.98669656
    362      2    0.51342823   36.02236743   59.62482511
    363      2   10.50621060   40.90291280   59.67607995
    364      2    6.70590694   38.35715965   59.25277366
    365      2    8.51681068   40.01487492   57.95125661
    366      1    8.58143606   38.19176064   58.62919196
    367      2    6.65666151   35.48060847   57.58230396
    368      2    2.90560327   35.81140649   58.82946737
    369      2    4.71650702   37.46912176   57.52795032
    370      2    4.14900556   35.27552826   56.40292165
    371      1    4.78113239   35.64600748   58.20588567
    372      2    2.85635785   32.93485531   57.15899767
    373      2    0.91620335   34.92336860   57.10464403
    374      2    0.34870190   32.72977510   55.97961536
    375      1    0.98082873   33.10025432   57.78257938
    376      2    1.44822922   30.17814121   55.94033364
    377      1    1.23620592   52.44988223   63.74989212
    378      2    0.38849451   51.82904517   65.38802067
    379      2    2.78066955   51.61808423   64.59266293
    380      2    2.73142412   48.74153305   62.92219323
    381      2    0.79126962   50.73004635   62.86783959
    382      2    0.22376817   48.53645285   61.74281092
    383      1    0.85589500   48.90693207   63.54577494
    384      2    5.07435374   45.65402093   60.45636578
    385      2    1.32329550   45.98481895   61.70352920
    386      2    3.13419924   47.64253422   60.40201215
    387      2    2.56669778   45.44894072   59.27698347
    388      1    3.19882462   45.81941994   61.07994749
    389      1    2.12176148   43.72910483   58.39493094
    390      2    1.27405007   43.10826777   60.03305949
    391      2    7.41728335   42.56650881   57.99053833
    392      2    3.66622511   42.89730683   59.23770175
    393      2    4.90962740   42.36142860   56.81115602
    394      1    5.54175423   42.73190782   58.61412004
    395      1    4.46469110   40.64159271   55.92910349
    396      2    3.61697969   40.02075565   57.56723204
    397      2    1.67682519   42.00926895   57.51287841
    398      2    1.10932373   39.81567545   56.38784973
    399      1    1.74145057   40.18615467   58.19081375
    400      1    0.66438744   38.09583955   55.50579720
    401      2    6.00915473   39.80979471   56.77187430
    402      1    7.88468385   39.64439570   56.14829259
    403      2    2.20885106   37.26404155   56.34856801
    404      2    4.01975480   38.92175682   55.04705096
    405      1    4.08438018   37.09864254   55.72498630
    406      2    2.15960564   34.38749037   54.67809830
    407      2    0.21945114   36.37600367   54.62374467
    408      1    0.28407652   34.55288939   55.30168001
    409      1    0.15914279   50.35956713   61.06487557
    410      2    0.62654328   47.43745402   59.22262983
    411      2    0.57729786   44.56090283   57.55216012
    412      2    2.96947290   44.34994189   56.75680238
    413      2    2.92022747   41.47339071   55.08633267
    414      2    0.98007298   43.46190401   55.03197904
    415      2    0.41257152   41.26831051   53.90695036
    416      1    1.04469835   41.63878973   55.70991438
    417      2    1.51209885   38.71667661   53.86766864
    418      1    3.38762797   38.55127761   53.24408693
    419      2    0.81534664   40.16931168   51.38676927
    420      2    0.95167128   42.78711299   22.53643735
    421      2    0.13133300   41.86773952   20.32704889
    422      2    2.39543344   43.02534094   18.18199668
    423      2    1.57509516   42.10596747   15.97260822
    424      1    0.93192804   41.38515411   14.24038865
    425      2    3.01885733   42.34419542   11.61816755
    426      1    2.37569021   41.62338206    9.88594798
    427      2    0.28876092   40.66434075   12.50816909
    428      1    0.69391143   38.98754185   11.60721573
    429      1    3.81945238   41.86161001    5.53150731
    430      2    0.61294530   38.35949445    8.17937696
    431      2    1.73252309   40.90256870    8.15372842
    432      2    0.91218481   39.98319522    5.94433996
    433      1    0.26901769   39.26238186    4.21212039
    434      2    0.11196721   37.49281700    5.00678622
    435      2    3.17628526   41.14079665    3.79928775
    436      1    1.40796127   46.18037863   19.50673451
    437      2    1.25091079   44.41081377   20.30140034
    438      1    6.40215812   49.01783473   16.47168076
    439      2    3.19565104   45.51571917   19.11955041
    440      2    3.49489056   47.13941994   16.88451340
    441      1    4.72037934   46.38199452   18.19294850
    442      1    2.85172344   46.41860658   15.15229384
    443      2    2.69467295   44.64904172   15.94695967
    444      2    0.76479415   45.45956527   17.77451495
    445      1    1.16994466   43.78276637   16.87356158
    446      1    7.84592029   49.25606268   12.11724009
    447      2    4.63941321   45.75394712   14.76510974
    448      2    5.75899100   48.29702137   14.73946120
    449      2    4.93865272   47.37764789   12.53007273
    450      1    4.29548560   46.65683453   10.79785317
    451      2    4.13843512   44.88726967   11.59251900
    452      2    1.08897852   43.15471897   13.44572282
    453      2    2.20855632   45.69779322   13.42007428
    454      2    1.38821804   44.77841974   11.21068581
    455      1    2.61370682   44.02099432   12.51912091
    456      1    0.74505092   44.05760638    9.47846624
    457      2    0.58800043   42.28804152   10.27313208
    458      2    6.08317538   45.99217508   10.41066907
    459      2    7.20275317   48.53524932   10.38502053
    460      2    6.38241489   47.61587585    8.17563207
    461      1    5.73924777   46.89506248    6.44341250
    462      2    5.58219729   45.12549762    7.23807833
    463      2    2.53274069   43.39294693    9.09128215
    464      2    3.65231848   45.93602117    9.06563361
    465      2    2.83198020   45.01664770    6.85624514
    466      1    4.05746899   44.25922227    8.16468024
    467      1    2.18881308   44.29583433    5.12402558
    468      2    2.03176260   42.52626947    5.91869141
    469      2    0.10188380   43.33679302    7.74624668
    470      1    0.50703430   41.65999412    6.84529332
    471      2    8.64651534   48.77347727    6.03057986
    472      2    7.82617706   47.85410380    3.82119140
    473      2    3.97650286   43.63117488    4.73684148
    474      2    5.09608065   46.17424913    4.71119294
    475      1    5.50123116   44.49745023    3.81023957
    476      2    0.42606817   41.03194673    3.41745456
    477      2    1.54564596   43.57502098    3.39180601
    478      2    4.61446834   49.68249419   16.85886486
    479      2    1.56501175   47.94994350   18.71206867
    480      2    1.86425126   49.57364427   16.47703167
    481      1    3.08974005   48.81621885   17.78546677
    482      1    1.22108414   48.85283091   14.74481210
    483      2    1.06403366   47.08326604   15.53947793
    484      2    6.05823051   49.92072214   12.50442419
    485      2    3.00877391   48.18817145   14.35762800
    486      2    4.12835171   50.73124570   14.33197946
    487      2    3.30801343   49.81187222   12.12259100
    488      1    4.53350221   49.05444680   13.43102610
    489      1    2.66484631   49.09105886   10.39037143
    490      2    2.50779583   47.32149399   11.18503726
    491      2    0.57791702   48.13201755   13.01259254
    492      1    0.98306753   46.45521865   12.11163917
    493      2    7.50199268   50.15895010    8.14998352
    494      2    4.45253608   48.42639940   10.00318733
    495      2    4.75177560   50.05010017    7.76815033
    496      1    5.97726438   49.29267475    9.07658543
    497      1    4.10860848   49.32928681    6.03593076
    498      2    3.95155799   47.55972195    6.83059659
    499      2    0.90210140   45.82717125    8.68380041
    500      2    2.02167919   48.37024550    8.65815187
    501      2    1.20134091   47.45087202    6.44876340
    502      1    2.42682970   46.69344660    7.75719851
    503      1    0.55817379   46.73005866    4.71654384
    504      2    0.40112331   44.96049380    5.51120967
    505      2    5.89629825   48.66462735    5.64874667
    506      2    7.01587604   51.20770160    5.62309812
    507      1    7.42102655   49.53090270    4.72214476
    508      2    2.34586356   46.06539920    4.32935974
    509      2    3.46544136   48.60847345    4.30371120
    510      2    0.87715653   49.75571832   10.77755553
    511      2    2.32091870   49.99394627    6.42311486
    512      1    0.79619040   49.12767092    7.34971677
    513      2    0.71522427   48.49962353    3.92187800
    514      1    2.72968043   55.72348631   66.88557721
    515      2    0.26430043   61.98155155   67.83270548
    516      2    0.94991999   56.39711190   66.47790112
    517      2    1.60177873   59.01018627   67.16219744
    518      2    0.63139672   57.55012298   68.98597753
    519      2    1.96887502   54.57875770   68.31546950
    520      1    0.33206187   53.52678500   68.35687756
    521      1    5.03292471   56.36736841   68.62654118
    522      2    2.20044842   67.05686222   68.42039740
    523      1    1.43964301   65.91213360   69.85028970
    524      2    0.91615917   64.59462591   68.51700180
    525      2    2.56754471   62.62543365   69.57366945
    526      1    1.90111358   63.03352424   67.79129742
    527      2    1.28325546   60.16319734   69.67027386
    528      2    3.25316427   57.04099400   68.21886510
    529      2    3.90502301   59.65406837   68.90316142
    530      1    2.26820987   58.60209567   68.94456948
    531      2    6.81268515   55.69374282   69.03421727
    532      1    4.20435786   63.67740634   69.53226140
    533      2    5.55640855   57.68487610   69.95982908
    534      1    1.23862749    1.79073651   64.17711098
    535      2   16.72534807    0.94246980   63.76540869
    536      2   12.18378196    0.51769423   63.22125956
    537      1   12.90583791    0.19275959   64.99905908
    538      2    6.76877140    0.62810901   65.26013288
    539      2    9.14417983    1.52079470   64.12792885
    540      2    7.64221585    0.09291866   62.67711043
    541      2    2.22720529    0.20333344   64.71598375
    542      2    4.60261372    1.09601913   63.58377972
    543      2    0.06104761    0.67124356   63.03963059
    544      1    5.83804569    4.29325739   62.61647949
    545      1    1.29647958    3.86848183   62.07233036
    546      2    0.25004968    3.37813958   63.63823821
    547      1   20.14718640    2.32549773   61.06729681
    548      2   19.10075650    1.83515549   62.63320466
    549      2   16.78320016    3.02021512   61.66062807
    550      1   15.60562029    1.90072217   60.52314768
    551      2   14.55919039    1.41037992   62.08905553
    552      2   12.24163405    2.59543955   61.11647894
    553      1   12.96369000    2.27050491   62.89427846
    554      1   11.06405418    1.47594660   59.97899854
    555      2   10.01762428    0.98560435   61.54490639
    556      2    6.82662349    2.70585432   63.15535226
    557      2    9.20203193    3.59854002   62.02314823
    558      2    7.70006794    2.17066398   60.57232981
    559      1    8.42212389    1.84572934   62.35012933
    560      1    6.52248807    1.05117103   59.43484941
    561      2    5.47605817    0.56082879   61.00075726
    562      2    2.28505738    2.28107876   62.61120313
    563      2    4.66046582    3.17376445   61.47899910
    564      2    3.15850183    1.74588841   60.02818067
    565      1    3.88055778    1.42095377   61.80598020
    566      1    1.98092196    0.62639546   58.89070028
    567      2    0.93449206    0.13605322   60.45660813
    568      2    0.11889971    2.74898888   60.93484997
    569      2   21.13576421    0.73809467   61.60616958
    570      2   22.00920866    0.20290432   59.02314713
    571      2   16.59419810    0.31331910   61.06202045
    572      2   18.96960653    1.20600479   59.92981642
    573      2   14.42804042    0.78122922   59.38566729
